houseid,longitude,latitude
1248,-122.2,39.15
1249,-122.09,39.13
1250,-122.05,39.34
1251,-122.17,39.31
1252,-122.51,39.3
1253,-122.01,39.21
1254,-122.01,39.21
1255,-122.01,39.21
1256,-121.96,39.3
1257,-121.65,38.03
1258,-121.63,38.03
1259,-121.63,38.04
1260,-121.73,38.0
1261,-121.72,38.0
1262,-121.72,37.98
1263,-121.68,37.98
1264,-121.7,37.98
1265,-121.71,37.99
1266,-121.67,37.99
1267,-121.68,37.93
1268,-121.7,37.94
1269,-121.69,37.95
1270,-121.7,37.96
1271,-121.66,37.93
1272,-121.7,37.91
1273,-121.7,37.93
1274,-121.74,37.95
1275,-121.7,37.93
1276,-121.6,37.91
1277,-121.6,37.9
1278,-121.61,37.86
1279,-121.64,37.85
1280,-121.8,38.01
1281,-121.81,38.01
1282,-121.81,38.01
1283,-121.82,38.02
1284,-121.82,38.01
1285,-121.82,38.01
1286,-121.82,38.01
1287,-121.84,38.02
1288,-121.78,38.01
1289,-121.79,38.01
1290,-121.79,38.0
1291,-121.8,38.01
1292,-121.8,38.01
1293,-121.78,38.0
1294,-121.77,38.01
1295,-121.81,37.99
1296,-121.81,37.99
1297,-121.82,37.98
1298,-121.82,38.01
1299,-121.82,38.0
1300,-121.81,38.0
1301,-121.82,38.0
1302,-121.85,38.0
1303,-121.85,38.0
1304,-121.83,38.0
1305,-121.83,38.0
1306,-121.83,37.99
1307,-121.83,37.99
1308,-121.83,37.99
1309,-121.83,38.0
1310,-121.84,37.99
1311,-121.84,37.99
1312,-121.83,37.99
1313,-121.79,38.0
1314,-121.79,37.99
1315,-121.79,37.99
1316,-121.8,38.0
1317,-121.8,37.99
1318,-121.77,37.99
1319,-121.88,38.03
1320,-121.9,38.04
1321,-121.86,38.04
1322,-121.87,38.02
1323,-121.88,38.03
1324,-121.9,38.03
1325,-121.88,38.02
1326,-121.89,38.02
1327,-121.9,38.02
1328,-121.87,38.02
1329,-121.88,38.0
1330,-121.88,38.01
1331,-121.89,38.01
1332,-121.88,38.0
1333,-121.86,38.0
1334,-121.86,38.0
1335,-121.89,37.99
1336,-121.88,37.99
1337,-121.87,38.0
1338,-121.87,37.99
1339,-121.89,38.01
1340,-121.9,38.02
1341,-121.9,38.01
1342,-121.92,38.02
1343,-121.89,38.01
1344,-121.9,38.01
1345,-121.9,38.0
1346,-121.9,38.0
1347,-121.92,38.01
1348,-121.93,38.01
1349,-121.93,38.02
1350,-121.95,38.03
1351,-121.94,38.03
1352,-121.96,38.02
1353,-121.95,38.02
1354,-121.94,38.02
1355,-121.92,38.03
1356,-121.92,38.02
1357,-121.91,38.02
1358,-121.97,38.04
1359,-121.97,38.03
1360,-121.98,38.05
1361,-122.02,38.02
1362,-122.0,38.03
1363,-122.14,38.02
1364,-122.14,38.03
1365,-122.13,38.02
1366,-122.13,38.01
1367,-122.14,38.01
1368,-122.13,38.01
1369,-122.13,38.0
1370,-122.16,38.02
1371,-122.11,38.01
1372,-122.11,38.01
1373,-122.12,38.0
1374,-122.12,38.01
1375,-122.12,38.01
1376,-122.12,38.01
1377,-122.09,38.02
1378,-122.1,38.02
1379,-122.07,38.0
1380,-122.09,38.0
1381,-122.11,38.0
1382,-122.08,37.99
1383,-122.09,37.99
1384,-122.11,37.99
1385,-122.11,37.99
1386,-122.08,37.97
1387,-122.09,37.97
1388,-122.11,37.98
1389,-122.09,37.98
1390,-122.12,37.99
1391,-122.1,37.97
1392,-122.1,37.96
1393,-122.1,37.96
1394,-122.07,37.99
1395,-122.07,37.98
1396,-122.07,37.97
1397,-122.07,37.96
1398,-122.06,37.96
1399,-122.08,37.96
1400,-122.06,37.95
1401,-122.07,37.95
1402,-122.08,37.95
1403,-122.08,37.95
1404,-122.07,37.96
1405,-122.06,37.96
1406,-122.05,37.95
1407,-122.05,37.94
1408,-122.06,37.94
1409,-122.07,37.94
1410,-122.07,37.94
1411,-122.08,37.93
1412,-122.08,37.94
1413,-122.07,37.94
1414,-122.09,37.95
1415,-122.09,37.94
1416,-122.04,38.0
1417,-122.04,37.99
1418,-122.04,37.99
1419,-122.05,37.97
1420,-122.06,37.99
1421,-122.06,37.99
1422,-122.05,38.0
1423,-122.05,38.0
1424,-122.03,37.98
1425,-122.04,37.97
1426,-122.03,38.0
1427,-122.03,38.01
1428,-122.04,37.99
1429,-122.03,37.98
1430,-122.02,38.0
1431,-122.03,37.99
1432,-122.02,37.99
1433,-122.03,37.99
1434,-122.03,37.98
1435,-122.01,37.98
1436,-122.01,37.98
1437,-122.0,37.98
1438,-122.0,37.97
1439,-122.01,37.97
1440,-122.02,37.98
1441,-122.02,37.98
1442,-122.0,37.99
1443,-122.0,37.98
1444,-121.99,37.98
1445,-121.99,37.97
1446,-122.0,37.98
1447,-122.0,37.98
1448,-122.01,37.98
1449,-122.01,37.99
1450,-121.95,37.96
1451,-121.97,37.97
1452,-121.97,37.97
1453,-121.97,37.96
1454,-121.96,37.96
1455,-121.96,37.95
1456,-121.98,37.96
1457,-121.97,37.97
1458,-121.98,37.97
1459,-121.98,37.97
1460,-121.99,37.97
1461,-121.99,37.97
1462,-122.0,37.96
1463,-122.0,37.96
1464,-121.96,37.95
1465,-121.97,37.95
1466,-121.98,37.96
1467,-121.99,37.96
1468,-121.99,37.96
1469,-121.98,37.95
1470,-121.98,37.95
1471,-122.01,37.97
1472,-122.02,37.97
1473,-122.03,37.97
1474,-122.04,37.97
1475,-122.03,37.97
1476,-122.04,37.96
1477,-122.04,37.97
1478,-122.04,37.97
1479,-122.04,37.96
1480,-122.05,37.96
1481,-122.04,37.96
1482,-122.04,37.96
1483,-122.05,37.95
1484,-122.05,37.95
1485,-122.01,37.95
1486,-122.02,37.96
1487,-122.03,37.96
1488,-122.03,37.95
1489,-122.02,37.95
1490,-122.03,37.95
1491,-122.02,37.95
1492,-122.02,37.94
1493,-122.01,37.94
1494,-122.02,37.94
1495,-122.01,37.94
1496,-122.01,37.94
1497,-122.0,37.95
1498,-122.01,37.93
1499,-122.04,37.95
1500,-122.04,37.94
1501,-122.05,37.94
1502,-122.04,37.95
1503,-122.05,37.95
1504,-122.03,37.94
1505,-122.03,37.93
1506,-122.05,37.93
1507,-122.05,37.93
1508,-122.05,37.92
1509,-122.02,37.92
1510,-122.03,37.92
1511,-122.01,37.91
1512,-122.03,37.91
1513,-122.06,37.91
1514,-122.06,37.9
1515,-122.06,37.89
1516,-122.07,37.93
1517,-122.07,37.93
1518,-122.07,37.92
1519,-122.08,37.92
1520,-122.08,37.92
1521,-122.07,37.91
1522,-122.07,37.91
1523,-122.08,37.9
1524,-122.09,37.91
1525,-122.07,37.89
1526,-122.08,37.89
1527,-122.08,37.9
1528,-122.07,37.89
1529,-122.07,37.89
1530,-122.06,37.88
1531,-122.05,37.87
1532,-122.05,37.9
1533,-122.05,37.9
1534,-122.05,37.89
1535,-122.04,37.89
1536,-122.05,37.9
1537,-122.04,37.9
1538,-122.02,37.89
1539,-122.04,37.88
1540,-122.03,37.86
1541,-122.04,37.85
1542,-121.94,37.73
1543,-121.94,37.73
1544,-121.93,37.73
1545,-121.93,37.73
1546,-121.95,37.74
1547,-121.95,37.74
1548,-121.94,37.75
1549,-121.92,37.73
1550,-121.93,37.74
1551,-121.94,37.75
1552,-121.97,37.79
1553,-121.98,37.8
1554,-121.98,37.8
1555,-121.98,37.81
1556,-121.96,37.81
1557,-121.97,37.8
1558,-121.94,37.8
1559,-121.97,37.79
1560,-121.95,37.78
1561,-121.96,37.76
1562,-121.94,37.76
1563,-121.93,37.76
1564,-121.92,37.74
1565,-121.93,37.78
1566,-121.96,37.74
1567,-121.97,37.76
1568,-121.97,37.77
1569,-121.98,37.74
1570,-122.02,37.84
1571,-122.01,37.83
1572,-122.0,37.82
1573,-121.99,37.82
1574,-122.03,37.83
1575,-121.99,37.77
1576,-121.99,37.81
1577,-122.02,37.8
1578,-122.03,37.87
1579,-122.02,37.88
1580,-122.02,37.87
1581,-122.03,37.86
1582,-122.0,37.86
1583,-121.97,37.87
1584,-121.96,37.84
1585,-122.0,37.84
1586,-121.96,37.85
1587,-121.99,37.83
1588,-121.98,37.82
1589,-121.95,37.81
1590,-122.1,37.93
1591,-122.12,37.94
1592,-122.1,37.9
1593,-122.14,37.9
1594,-122.12,37.91
1595,-122.09,37.89
1596,-122.1,37.89
1597,-122.11,37.89
1598,-122.11,37.88
1599,-122.12,37.88
1600,-122.12,37.89
1601,-122.13,37.89
1602,-122.13,37.87
1603,-122.14,37.88
1604,-122.07,37.88
1605,-122.08,37.88
1606,-122.08,37.88
1607,-122.08,37.87
1608,-122.06,37.85
1609,-122.07,37.86
1610,-122.06,37.86
1611,-122.07,37.86
1612,-122.08,37.87
1613,-122.1,37.88
1614,-122.09,37.86
1615,-122.11,37.87
1616,-122.12,37.85
1617,-122.08,37.84
1618,-122.12,37.81
1619,-122.12,37.82
1620,-122.11,37.83
1621,-122.08,37.82
1622,-122.14,37.86
1623,-122.14,37.85
1624,-122.14,37.84
1625,-122.16,37.83
1626,-122.16,37.86
1627,-122.18,37.88
1628,-122.18,37.86
1629,-122.16,37.89
1630,-122.17,37.88
1631,-122.17,37.88
1632,-122.17,37.87
1633,-122.22,37.88
1634,-122.2,37.89
1635,-122.2,37.88
1636,-122.18,37.91
1637,-122.2,37.9
1638,-122.18,37.9
1639,-122.18,37.89
1640,-121.84,37.98
1641,-121.81,37.97
1642,-121.78,37.97
1643,-121.83,37.95
1644,-121.94,37.83
1645,-121.89,37.82
1646,-121.91,37.81
1647,-121.82,37.81
1648,-121.96,37.99
1649,-121.96,37.94
1650,-121.96,37.95
1651,-121.95,37.94
1652,-121.97,37.93
1653,-122.01,37.92
1654,-122.01,37.92
1655,-121.99,37.92
1656,-121.93,37.89
1657,-121.92,37.96
1658,-121.94,37.95
1659,-121.91,37.93
1660,-121.94,37.94
1661,-121.94,37.93
1662,-121.93,37.93
1663,-121.93,37.93
1664,-121.95,37.94
1665,-122.25,38.02
1666,-122.25,38.03
1667,-122.21,38.02
1668,-122.2,37.96
1669,-122.23,38.06
1670,-122.23,38.05
1671,-122.21,38.06
1672,-122.2,38.04
1673,-122.26,38.03
1674,-122.27,38.04
1675,-122.26,38.03
1676,-122.26,38.04
1677,-122.25,38.05
1678,-122.32,38.06
1679,-122.28,38.0
1680,-122.29,38.0
1681,-122.36,38.03
1682,-122.3,38.0
1683,-122.31,38.0
1684,-122.31,38.01
1685,-122.28,37.99
1686,-122.26,37.98
1687,-122.27,37.99
1688,-122.27,37.98
1689,-122.26,38.02
1690,-122.24,38.01
1691,-122.24,38.01
1692,-122.25,38.0
1693,-122.26,38.0
1694,-122.26,38.0
1695,-122.27,38.0
1696,-122.27,38.0
1697,-122.26,38.0
1698,-122.29,37.98
1699,-122.28,37.96
1700,-122.27,37.97
1701,-122.3,37.97
1702,-122.3,37.97
1703,-122.29,37.97
1704,-122.3,37.97
1705,-122.29,37.94
1706,-122.32,37.95
1707,-122.31,37.94
1708,-122.31,37.94
1709,-122.32,37.95
1710,-122.31,37.99
1711,-122.3,37.98
1712,-122.32,37.97
1713,-122.32,38.01
1714,-122.33,38.0
1715,-122.31,38.0
1716,-122.32,37.99
1717,-122.32,38.0
1718,-122.34,37.99
1719,-122.33,37.98
1720,-122.33,37.99
1721,-122.39,38.0
1722,-122.36,37.96
1723,-122.36,37.96
1724,-122.36,37.95
1725,-122.37,37.95
1726,-122.37,37.95
1727,-122.37,37.96
1728,-122.41,37.98
1729,-122.34,37.98
1730,-122.35,37.98
1731,-122.34,37.97
1732,-122.35,37.96
1733,-122.35,37.97
1734,-122.35,37.97
1735,-122.32,37.97
1736,-122.32,37.97
1737,-122.33,37.97
1738,-122.33,37.98
1739,-122.33,37.97
1740,-122.34,37.97
1741,-122.33,37.96
1742,-122.35,37.96
1743,-122.35,37.96
1744,-122.35,37.96
1745,-122.35,37.95
1746,-122.35,37.96
1747,-122.36,37.96
1748,-122.32,37.96
1749,-122.32,37.96
1750,-122.32,37.95
1751,-122.33,37.95
1752,-122.34,37.96
1753,-122.34,37.96
1754,-122.32,37.94
1755,-122.32,37.94
1756,-122.32,37.93
1757,-122.33,37.95
1758,-122.33,37.94
1759,-122.33,37.94
1760,-122.33,37.94
1761,-122.33,37.94
1762,-122.33,37.94
1763,-122.34,37.95
1764,-122.33,37.95
1765,-122.33,37.95
1766,-122.34,37.95
1767,-122.34,37.95
1768,-122.34,37.95
1769,-122.34,37.95
1770,-122.35,37.95
1771,-122.35,37.95
1772,-122.36,37.95
1773,-122.34,37.94
1774,-122.34,37.94
1775,-122.34,37.94
1776,-122.34,37.94
1777,-122.35,37.94
1778,-122.35,37.94
1779,-122.35,37.94
1780,-122.36,37.95
1781,-122.36,37.94
1782,-122.36,37.94
1783,-122.36,37.94
1784,-122.36,37.94
1785,-122.37,37.94
1786,-122.35,37.93
1787,-122.35,37.93
1788,-122.36,37.94
1789,-122.36,37.93
1790,-122.37,37.94
1791,-122.37,37.93
1792,-122.38,37.91
1793,-122.42,37.93
1794,-122.41,37.94
1795,-122.34,37.93
1796,-122.35,37.93
1797,-122.36,37.93
1798,-122.36,37.93
1799,-122.37,37.93
1800,-122.33,37.91
1801,-122.35,37.92
1802,-122.36,37.92
1803,-122.35,37.91
1804,-122.33,37.93
1805,-122.33,37.93
1806,-122.34,37.93
1807,-122.34,37.93
1808,-122.35,37.93
1809,-122.32,37.92
1810,-122.33,37.92
1811,-122.32,37.92
1812,-122.32,37.91
1813,-122.31,37.91
1814,-122.31,37.91
1815,-122.31,37.91
1816,-122.31,37.93
1817,-122.31,37.93
1818,-122.32,37.93
1819,-122.32,37.94
1820,-122.3,37.92
1821,-122.29,37.92
1822,-122.29,37.92
1823,-122.3,37.93
1824,-122.31,37.93
1825,-122.32,37.93
1826,-122.31,37.92
1827,-122.31,37.92
1828,-122.31,37.92
1829,-122.32,37.92
1830,-122.31,37.92
1831,-122.3,37.92
1832,-122.31,37.91
1833,-122.3,37.91
1834,-122.3,37.91
1835,-122.3,37.9
1836,-122.3,37.9
1837,-122.3,37.9
1838,-122.3,37.9
1839,-122.29,37.92
1840,-122.29,37.91
1841,-122.29,37.91
1842,-122.29,37.91
1843,-122.29,37.9
1844,-122.28,37.91
1845,-122.28,37.9
1846,-122.28,37.9
1847,-122.28,37.91
1848,-122.27,37.91
1849,-122.28,37.91
1850,-124.17,41.8
1851,-124.3,41.8
1852,-124.23,41.75
1853,-124.21,41.77
1854,-124.19,41.78
1855,-124.22,41.73
1856,-124.21,41.75
1857,-124.17,41.76
1858,-124.16,41.74
1859,-124.14,41.95
1860,-124.16,41.92
1861,-124.3,41.84
1862,-124.15,41.81
1863,-123.91,41.68
1864,-123.83,41.88
1865,-123.92,41.54
1866,-119.94,38.96
1867,-119.95,38.95
1868,-119.95,38.95
1869,-119.95,38.95
1870,-119.94,38.95
1871,-119.95,38.94
1872,-119.93,38.94
1873,-119.97,38.94
1874,-119.97,38.93
1875,-119.98,38.96
1876,-119.96,38.94
1877,-119.96,38.94
1878,-119.96,38.93
1879,-119.94,38.92
1880,-119.98,38.94
1881,-119.98,38.94
1882,-119.99,38.94
1883,-119.99,38.94
1884,-119.99,38.93
1885,-119.98,38.93
1886,-119.98,38.93
1887,-119.98,38.92
1888,-119.98,38.92
1889,-120.0,38.93
1890,-120.01,38.93
1891,-120.0,38.92
1892,-120.0,38.92
1893,-120.01,38.92
1894,-120.01,38.92
1895,-120.02,38.91
1896,-120.02,38.92
1897,-120.01,38.91
1898,-120.01,38.91
1899,-120.01,38.89
1900,-120.0,38.9
1901,-119.99,38.88
1902,-119.98,38.9
1903,-119.92,38.91
1904,-120.0,38.87
1905,-119.96,38.84
1906,-120.02,38.76
1907,-120.04,38.86
1908,-120.03,38.89
1909,-120.02,38.86
1910,-120.13,39.06
1911,-120.16,39.04
1912,-120.16,39.01
1913,-120.06,39.01
1914,-120.1,38.91
1915,-120.97,38.91
1916,-121.04,38.81
1917,-120.72,38.94
1918,-120.88,38.91
1919,-120.92,38.86
1920,-120.87,38.83
1921,-120.84,38.81
1922,-120.81,38.89
1923,-120.79,38.83
1924,-120.71,38.85
1925,-120.5,38.87
1926,-120.3,38.9
1927,-121.09,38.68
1928,-121.08,38.67
1929,-121.07,38.66
1930,-121.06,38.7
1931,-121.0,38.58
1932,-121.01,38.73
1933,-120.99,38.69
1934,-121.02,38.66
1935,-120.99,38.67
1936,-120.98,38.67
1937,-120.98,38.66
1938,-120.98,38.68
1939,-120.95,38.69
1940,-120.96,38.66
1941,-120.97,38.65
1942,-120.93,38.65
1943,-120.91,38.62
1944,-120.95,38.79
1945,-120.93,38.77
1946,-120.91,38.73
1947,-120.87,38.71
1948,-120.84,38.77
1949,-120.86,38.75
1950,-120.83,38.74
1951,-120.84,38.73
1952,-120.81,38.73
1953,-120.78,38.74
1954,-120.81,38.74
1955,-120.76,38.76
1956,-120.76,38.73
1957,-120.78,38.73
1958,-120.81,38.73
1959,-120.78,38.72
1960,-120.67,38.76
1961,-120.7,38.75
1962,-120.71,38.73
1963,-120.58,38.77
1964,-120.58,38.77
1965,-120.6,38.76
1966,-120.59,38.76
1967,-120.63,38.75
1968,-120.7,38.69
1969,-120.63,38.73
1970,-120.62,38.71
1971,-120.63,38.68
1972,-120.54,38.75
1973,-120.76,38.6
1974,-120.66,38.61
1975,-120.72,38.57
1976,-120.59,38.53
1977,-120.44,38.61
1978,-120.32,38.71
1979,-120.08,38.8
1980,-120.88,38.58
1981,-120.84,38.63
1982,-120.81,38.67
1983,-120.76,38.65
1984,-120.85,38.69
1985,-120.79,38.7
1986,-119.81,36.73
1987,-119.81,36.73
1988,-119.81,36.74
1989,-119.79,36.73
1990,-119.8,36.73
1991,-119.8,36.72
1992,-119.81,36.72
1993,-119.81,36.73
1994,-119.77,36.73
1995,-119.77,36.72
1996,-119.78,36.73
1997,-119.77,36.73
1998,-119.77,36.75
1999,-119.77,36.74
2000,-119.78,36.74
2001,-119.78,36.75
2002,-119.78,36.75
2003,-119.79,36.74
2004,-119.79,36.74
2005,-119.8,36.74
2006,-119.8,36.75
2007,-119.79,36.75
2008,-119.82,36.74
2009,-119.82,36.72
2010,-119.82,36.72
2011,-119.83,36.73
2012,-119.83,36.72
2013,-119.83,36.71
2014,-119.79,36.72
2015,-119.8,36.71
2016,-119.81,36.71
2017,-119.8,36.72
2018,-119.8,36.72
2019,-119.79,36.7
2020,-119.8,36.7
2021,-119.81,36.7
2022,-119.78,36.72
2023,-119.79,36.72
2024,-119.78,36.71
2025,-119.74,36.71
2026,-119.76,36.71
2027,-119.76,36.72
2028,-119.75,36.71
2029,-119.74,36.73
2030,-119.74,36.72
2031,-119.75,36.72
2032,-119.76,36.73
2033,-119.76,36.73
2034,-119.75,36.73
2035,-119.74,36.73
2036,-119.69,36.75
2037,-119.67,36.74
2038,-119.69,36.74
2039,-119.69,36.75
2040,-119.67,36.73
2041,-119.69,36.73
2042,-119.69,36.74
2043,-119.69,36.71
2044,-119.67,36.72
2045,-119.73,36.73
2046,-119.72,36.73
2047,-119.72,36.72
2048,-119.73,36.72
2049,-119.73,36.73
2050,-119.71,36.73
2051,-119.72,36.71
2052,-119.73,36.72
2053,-119.73,36.68
2054,-119.69,36.69
2055,-119.76,36.68
2056,-119.67,36.65
2057,-119.63,36.64
2058,-119.65,36.62
2059,-119.68,36.63
2060,-119.74,36.65
2061,-119.68,36.62
2062,-119.73,36.62
2063,-119.73,36.59
2064,-119.8,36.68
2065,-119.78,36.65
2066,-119.82,36.64
2067,-119.8,36.65
2068,-119.89,36.73
2069,-119.87,36.72
2070,-119.89,36.7
2071,-119.85,36.74
2072,-119.84,36.77
2073,-119.83,36.76
2074,-119.82,36.75
2075,-119.84,36.75
2076,-119.83,36.75
2077,-119.81,36.76
2078,-119.81,36.76
2079,-119.81,36.75
2080,-119.82,36.76
2081,-119.82,36.76
2082,-119.8,36.76
2083,-119.8,36.75
2084,-119.81,36.76
2085,-119.8,36.76
2086,-119.79,36.76
2087,-119.79,36.75
2088,-119.8,36.75
2089,-119.79,36.76
2090,-119.78,36.76
2091,-119.78,36.75
2092,-119.78,36.75
2093,-119.78,36.76
2094,-119.76,36.76
2095,-119.76,36.75
2096,-119.76,36.75
2097,-119.77,36.76
2098,-119.77,36.76
2099,-119.77,36.76
2100,-119.76,36.75
2101,-119.76,36.74
2102,-119.77,36.74
2103,-119.77,36.74
2104,-119.77,36.75
2105,-119.76,36.75
2106,-119.74,36.75
2107,-119.74,36.74
2108,-119.75,36.74
2109,-119.75,36.75
2110,-119.75,36.75
2111,-119.74,36.76
2112,-119.74,36.76
2113,-119.75,36.76
2114,-119.75,36.76
2115,-119.72,36.76
2116,-119.72,36.75
2117,-119.73,36.76
2118,-119.72,36.75
2119,-119.73,36.74
2120,-119.73,36.75
2121,-119.7,36.75
2122,-119.71,36.74
2123,-119.71,36.76
2124,-119.7,36.8
2125,-119.71,36.79
2126,-119.71,36.77
2127,-119.73,36.8
2128,-119.72,36.8
2129,-119.72,36.8
2130,-119.71,36.8
2131,-119.71,36.8
2132,-119.71,36.81
2133,-119.7,36.8
2134,-119.71,36.8
2135,-119.72,36.8
2136,-119.73,36.8
2137,-119.72,36.81
2138,-119.73,36.77
2139,-119.74,36.77
2140,-119.75,36.77
2141,-119.75,36.78
2142,-119.75,36.78
2143,-119.74,36.78
2144,-119.76,36.77
2145,-119.76,36.77
2146,-119.77,36.77
2147,-119.77,36.78
2148,-119.77,36.78
2149,-119.77,36.77
2150,-119.78,36.77
2151,-119.78,36.78
2152,-119.79,36.77
2153,-119.8,36.77
2154,-119.8,36.78
2155,-119.79,36.78
2156,-119.79,36.77
2157,-119.81,36.78
2158,-119.81,36.77
2159,-119.81,36.77
2160,-119.81,36.77
2161,-119.81,36.78
2162,-119.82,36.78
2163,-119.82,36.77
2164,-119.82,36.77
2165,-119.83,36.77
2166,-119.83,36.77
2167,-119.83,36.78
2168,-119.87,36.79
2169,-119.87,36.79
2170,-119.89,36.79
2171,-119.87,36.78
2172,-119.85,36.78
2173,-119.86,36.78
2174,-119.85,36.77
2175,-119.85,36.77
2176,-119.85,36.76
2177,-119.85,36.75
2178,-119.87,36.76
2179,-119.9,36.79
2180,-119.89,36.76
2181,-119.92,36.77
2182,-120.08,36.79
2183,-120.21,36.77
2184,-120.1,36.66
2185,-119.98,36.74
2186,-120.0,36.7
2187,-120.04,36.74
2188,-120.05,36.72
2189,-120.08,36.72
2190,-120.06,36.72
2191,-120.07,36.74
2192,-119.95,36.8
2193,-119.99,36.8
2194,-120.02,36.8
2195,-120.04,36.79
2196,-119.91,36.83
2197,-119.88,36.81
2198,-119.88,36.85
2199,-119.87,36.83
2200,-119.85,36.83
2201,-119.85,36.83
2202,-119.86,36.82
2203,-119.85,36.82
2204,-119.85,36.82
2205,-119.85,36.82
2206,-119.88,36.83
2207,-119.86,36.81
2208,-119.87,36.81
2209,-119.85,36.81
2210,-119.85,36.8
2211,-119.85,36.8
2212,-119.86,36.8
2213,-119.84,36.85
2214,-119.85,36.84
2215,-119.84,36.84
2216,-119.84,36.83
2217,-119.83,36.83
2218,-119.82,36.83
2219,-119.84,36.83
2220,-119.82,36.83
2221,-119.84,36.82
2222,-119.83,36.82
2223,-119.82,36.82
2224,-119.82,36.81
2225,-119.84,36.81
2226,-119.78,36.86
2227,-119.77,36.86
2228,-119.77,36.85
2229,-119.77,36.84
2230,-119.77,36.84
2231,-119.78,36.84
2232,-119.78,36.85
2233,-119.78,36.86
2234,-119.79,36.85
2235,-119.79,36.84
2236,-119.8,36.86
2237,-119.81,36.85
2238,-119.82,36.84
2239,-119.82,36.84
2240,-119.81,36.83
2241,-119.81,36.83
2242,-119.78,36.83
2243,-119.79,36.82
2244,-119.8,36.83
2245,-119.79,36.83
2246,-119.79,36.82
2247,-119.78,36.82
2248,-119.8,36.82
2249,-119.81,36.81
2250,-119.8,36.8
2251,-119.81,36.8
2252,-119.83,36.8
2253,-119.82,36.8
2254,-119.81,36.8
2255,-119.83,36.8
2256,-119.84,36.8
2257,-119.84,36.8
2258,-119.83,36.79
2259,-119.83,36.78
2260,-119.84,36.78
2261,-119.84,36.79
2262,-119.83,36.79
2263,-119.81,36.78
2264,-119.81,36.78
2265,-119.82,36.78
2266,-119.82,36.79
2267,-119.82,36.79
2268,-119.81,36.79
2269,-119.79,36.79
2270,-119.79,36.78
2271,-119.8,36.78
2272,-119.81,36.79
2273,-119.8,36.79
2274,-119.79,36.81
2275,-119.78,36.8
2276,-119.79,36.8
2277,-119.79,36.81
2278,-119.77,36.79
2279,-119.78,36.78
2280,-119.79,36.79
2281,-119.79,36.79
2282,-119.78,36.79
2283,-119.76,36.79
2284,-119.76,36.78
2285,-119.77,36.79
2286,-119.76,36.79
2287,-119.74,36.79
2288,-119.75,36.78
2289,-119.76,36.8
2290,-119.77,36.8
2291,-119.78,36.8
2292,-119.76,36.8
2293,-119.77,36.8
2294,-119.74,36.8
2295,-119.75,36.8
2296,-119.75,36.8
2297,-119.76,36.81
2298,-119.77,36.81
2299,-119.76,36.82
2300,-119.77,36.81
2301,-119.78,36.82
2302,-119.78,36.83
2303,-119.76,36.83
2304,-119.76,36.83
2305,-119.77,36.83
2306,-119.77,36.83
2307,-119.76,36.83
2308,-119.75,36.83
2309,-119.74,36.83
2310,-119.77,36.91
2311,-119.75,36.87
2312,-119.74,36.85
2313,-119.7,36.94
2314,-119.71,36.88
2315,-119.69,36.86
2316,-119.69,36.85
2317,-119.67,36.89
2318,-119.7,36.83
2319,-119.7,36.82
2320,-119.7,36.81
2321,-119.71,36.83
2322,-119.71,36.83
2323,-119.73,36.83
2324,-119.73,36.83
2325,-119.71,36.82
2326,-119.71,36.81
2327,-119.71,36.81
2328,-119.72,36.81
2329,-119.73,36.81
2330,-119.72,36.82
2331,-119.72,36.82
2332,-119.69,36.83
2333,-119.69,36.83
2334,-119.69,36.83
2335,-119.69,36.83
2336,-119.67,36.83
2337,-119.67,36.83
2338,-119.68,36.83
2339,-119.67,36.82
2340,-119.67,36.81
2341,-119.68,36.81
2342,-119.69,36.82
2343,-119.69,36.82
2344,-119.68,36.81
2345,-119.69,36.81
2346,-119.69,36.81
2347,-119.68,36.8
2348,-119.69,36.8
2349,-119.67,36.8
2350,-119.69,36.79
2351,-119.68,36.79
2352,-119.69,36.79
2353,-119.69,36.77
2354,-119.69,36.79
2355,-119.68,36.77
2356,-119.64,36.85
2357,-119.64,36.82
2358,-119.63,36.79
2359,-119.63,36.76
2360,-119.63,36.7
2361,-119.53,36.78
2362,-119.58,36.83
2363,-119.58,36.77
2364,-119.59,36.72
2365,-119.5,36.74
2366,-119.57,36.72
2367,-119.56,36.71
2368,-119.56,36.71
2369,-119.57,36.71
2370,-119.57,36.7
2371,-119.56,36.7
2372,-119.55,36.7
2373,-119.57,36.7
2374,-119.57,36.7
2375,-119.58,36.69
2376,-119.55,36.69
2377,-119.54,36.7
2378,-119.55,36.71
2379,-119.55,36.72
2380,-119.52,36.71
2381,-119.47,36.69
2382,-119.41,36.68
2383,-119.43,36.63
2384,-119.39,36.64
2385,-119.4,36.59
2386,-119.49,37.1
2387,-119.61,36.94
2388,-119.57,37.02
2389,-119.48,37.0
2390,-119.46,36.91
2391,-119.33,36.89
2392,-119.21,37.25
2393,-118.94,37.13
2394,-119.4,37.09
2395,-119.34,37.12
2396,-119.28,37.11
2397,-119.32,37.06
2398,-118.91,36.79
2399,-119.24,36.8
2400,-119.25,36.71
2401,-119.12,36.69
2402,-119.34,36.62
2403,-119.31,36.63
2404,-119.31,36.62
2405,-119.32,36.62
2406,-119.31,36.62
2407,-119.43,36.61
2408,-119.44,36.6
2409,-119.44,36.6
2410,-119.45,36.6
2411,-119.46,36.61
2412,-119.45,36.61
